"Release_poly","Settlement_poly","Distance","Count"
686,685,59.9638193868084,24842
686,687,62.7619096934042,280501
686,689,317.411585239977,350
686,690,314.838062648982,9961
686,691,373.403821843612,2518
686,733,126.300142136761,559
686,734,105.389247453545,1501
686,735,97.9046646807356,119
687,594,277.434374481276,30126
687,595,327.912464787872,3704
687,596,384.350555094467,6
687,638,115.566559316931,2535
687,639,97.0865593169312,122165
687,640,130.386634602974,268733
687,641,171.497187240638,347993
687,642,221.611458160425,127342
687,685,116.401909693404,6
687,686,62.7619096934042,1406
687,689,254.649675546573,2800
687,690,252.076152955578,43983
687,691,310.641912150208,12094
687,739,412.204073545912,5
689,642,111.218232443356,191
689,690,53.64,186541
689,691,122.725729080213,264405
689,738,238.555897113728,9981
689,739,206.731458160425,314494
689,786,288.385938067691,128
689,787,310.246081887198,533
690,641,119.077393771312,2
690,642,85.9719355901587,440
690,689,53.64,46264
690,691,69.0857290802126,227839
690,738,194.28343478266,15795
690,739,161.640890465553,404103
690,786,244.113475736623,752
690,787,265.155514192325,2737
691,690,69.0857290802126,1
691,738,157.210690634874,13257
691,739,122.931935590159,265186
691,786,207.040731588837,3020
691,787,226.446559316931,15402
699,412,701.222790040885,2977
699,413,731.745835280259,595
699,414,769.833729895726,54
699,458,575.586641224857,18700
699,459,582.846723132783,7254
699,460,625.878155474567,2040
699,461,663.966050090034,15
699,506,471.134705634699,4427
699,553,358.513200541789,86134
699,554,342.712017498085,3075
699,602,241.072017498085,23452
699,650,126.797961544297,35045
699,651,167.145555146288,142
699,653,165.173367853829,59
699,654,213.217187240638,3910
699,655,273.181006627446,12420
699,656,308.941006627446,2932
699,700,65.9238193868084,22015
699,701,122.361909693404,23170
699,702,178.8,38277
699,703,241.561909693404,40859
699,704,292.04,15955
699,747,111.817311863386,23583
699,748,124.224438953302,21530
699,749,149.555036762592,8691
699,750,192.175277547234,2618
700,412,749.853684724101,1721
700,413,780.376729963475,377
700,414,818.464624578942,26
700,458,624.217535908073,14936
700,459,631.477617815999,5376
700,460,674.509050157782,1681
700,461,712.59694477325,16
700,506,519.765600317914,3813
700,553,407.144095225004,96983
700,554,391.3429121813,4348
700,602,289.7029121813,36212
700,607,288.61247570553,2
700,650,178.45479597795,61519
700,651,215.776449829504,934
700,653,119.391217375783,190
700,654,161.814514161233,9467
700,655,219.904826014255,24034
700,656,255.664826014255,7727
700,699,65.9238193868084,45882
700,701,62.7619096934042,24463
700,702,125.523819386808,40878
700,703,188.285729080213,40604
700,704,238.763819386808,26401
700,705,280.483819386808,10
700,747,114.04066473812,12463
700,748,93.3373118633862,12935
700,749,96.3852324537205,6582
700,750,126.251458160425,2276
700,751,262.661131250195,73
700,752,285.007157204333,68
701,412,791.303714760405,7
701,458,665.667565944378,2159
701,459,672.927647852304,299
701,460,715.959080194087,21
701,506,561.215630354219,908
701,553,448.594125261309,44044
701,554,432.792942217605,1904
701,602,331.152942217605,23214
701,607,240.838626282417,66
701,650,219.904826014255,70988
701,651,257.226479865809,2236
701,653,77.669247453545,1794
701,654,114.04066473812,49291
701,655,164.636946455996,77080
701,656,192.902916320851,19052
701,699,122.361909693404,86992
701,700,62.7619096934042,62804
701,702,62.7619096934042,69041
701,703,125.523819386808,57132
701,704,176.001909693404,41313
701,705,224.045729080213,13
701,747,161.814514161233,4196
701,748,120.949589499097,4899
701,749,94.2746237267725,1792
701,750,81.0544130565479,1016
701,751,206.223040943599,44
701,752,228.569066897738,308
702,458,722.105656250973,12
702,506,617.653720660815,21
702,553,505.032215567905,10862
702,554,489.231032524201,657
702,602,387.591032524201,21468
702,607,205.168535861053,407
702,650,276.342916320851,91733
702,651,313.664570172404,5098
702,653,74.3943979993393,3001
702,654,84.0973118633863,65166
702,655,118.376066908102,98042
702,656,141.382051830165,18996
702,699,178.8,101256
702,700,125.523819386808,101474
702,701,62.7619096934042,128980
702,703,62.7619096934042,71612
702,704,113.24,26136
702,705,167.607638773617,14
702,747,222.702916320851,2355
702,748,168.72343892221,3526
702,749,125.03608196531,1950
702,750,75.7946237267725,208
702,751,149.784950637003,32
702,752,172.130976591142,210
702,753,215.818333548041,8
703,458,778.543746557569,123
703,506,674.09181096741,55
703,553,561.4703058745,17537
703,554,545.669122830797,992
703,602,444.029122830797,26784
703,607,185.737311863386,551
703,650,332.781006627446,102403
703,651,370.102660479,5588
703,653,114.331458160425,2896
703,654,92.0498302837385,59474
703,655,92.4,92974
703,656,99.6600819079262,19585
703,699,241.561909693404,104602
703,700,188.285729080213,99075
703,701,125.523819386808,116128
703,702,62.7619096934042,98565
703,704,56.8019096934042,22970
703,705,111.169548467021,19
703,747,285.464826014255,2483
703,748,225.864826014255,3355
703,749,172.809931388423,1761
703,750,111.218232443356,259
703,751,113.691935590159,30
703,752,135.219856180493,144
703,753,174.368303511737,8
704,458,835.345656250973,227
704,506,730.893720660815,149
704,553,618.272215567904,22045
704,554,602.471032524201,1269
704,602,500.831032524201,28333
704,607,201.53849490709,1843
704,650,389.582916320851,114642
704,651,426.904570172404,6188
704,653,171.133367853829,2704
704,654,135.737187240638,47160
704,655,115.802544317107,97341
704,656,104.451935590159,23978
704,699,292.04,121040
704,700,238.763819386808,90000
704,701,176.001909693404,93260
704,702,113.24,75855
704,703,56.8019096934042,53755
704,705,56.2411463074032,8
704,747,335.942916320851,2656
704,748,276.342916320851,3691
704,749,219.541006627446,1747
704,750,150.455277547234,282
704,751,108.081976544122,17
704,752,111.817311863386,73
733,594,455.255381108722,1
733,638,242.600505861404,83430
733,639,263.595701500712,35438
733,640,304.460626162848,2690
733,641,349.318193868084,453
733,642,399.432464787872,10
733,685,115.566559316931,457783
733,686,126.300142136761,107397
733,687,177.821006627446,27332
733,690,429.897159583024,1
733,734,62.7619096934042,69148
733,735,113.24,1605
733,781,105.389247453545,783
733,782,125.743871180317,239
733,783,158.022333646882,5
734,594,415.678858606204,178
734,595,466.1569489128,1
734,638,230.195806770476,2949
734,639,234.178611225208,38033
734,640,270.504626261689,24225
734,641,309.741671365566,10838
734,642,359.855942285353,862
734,685,124.806559316931,42983
734,686,105.389247453545,279466
734,687,140.117991658715,205821
734,690,390.320637080506,26
734,733,62.7619096934042,72433
734,735,56.8019096934042,59167
734,781,126.300142136761,99
734,782,114.629247453545,969
734,783,124.806559316931,44
735,594,375.017441399742,1
735,638,214.394623726772,340
735,639,203.413118633862,5607
735,640,229.843209055226,2669
735,641,269.080254159104,338
735,642,319.194525078891,7
735,685,140.117991658715,8957
735,686,97.9046646807356,167018
735,687,106.326559316931,55559
735,733,113.24,4674
735,734,56.8019096934042,484151
735,781,171.861006627446,2
735,782,142.940423953478,34
735,783,133.109247453545,8
738,739,59.9638193868084,51548
738,785,87.3295484670211,32
738,786,49.8300409539631,160939
738,787,93.8117098627255,492662
738,835,182.121183043704,57148
738,836,221.310998270234,102185
738,837,256.981088691598,1293
738,884,293.833200541789,8
738,885,351.383809268737,14
739,691,122.931935590159,36
739,738,59.9638193868084,18083
739,786,97.4003829214023,30807
739,787,103.514623726772,355185
739,835,195.914623726773,2760
739,836,226.446559316931,2590
739,837,249.150204769815,1
747,553,466.819677950794,319
747,554,451.01849490709,13
747,602,349.37849490709,372
747,607,402.65314044365,49
747,650,230.195806770476,6418
747,651,274.633927191489,316
747,653,233.431882113903,1434
747,654,275.855178899352,44697
747,655,326.451460617229,99072
747,656,352.843922948297,31153
747,699,111.817311863386,22826
747,700,114.04066473812,46129
747,701,161.814514161233,115436
747,702,222.702916320851,210962
747,703,285.464826014255,193732
747,704,335.942916320851,109601
747,705,371.339096934042,26
747,748,59.6,84791
747,749,116.401909693404,48232
747,750,185.487638773617,12695
747,751,353.516408797428,249
747,752,375.862434751567,291
747,753,419.549791708467,3
747,796,126.797961544297,11561
747,797,163.372886284546,112
748,553,482.737639495091,349
748,554,466.936456451387,5
748,602,365.296456451387,543
748,607,361.788215781514,113
748,650,251.0224004976,12445
748,651,291.369994099591,751
748,653,198.618836952642,2018
748,654,234.990254237216,72011
748,655,285.586535955093,160527
748,656,310.105490752374,52764
748,699,124.224438953302,32444
748,700,93.3373118633862,47938
748,701,120.949589499097,88364
748,702,168.72343892221,172675
748,703,225.864826014255,196562
748,704,276.342916320851,161605
748,705,311.739096934042,75
748,747,59.6,138
748,749,56.8019096934042,30921
748,750,125.887638773617,22814
748,751,293.916408797428,424
748,752,316.262434751567,658
748,753,359.949791708466,7
748,796,110.88,505
748,797,130.072810998503,224
749,553,502.016357803506,77
749,554,486.215174759802,4
749,602,384.575174759802,151
749,607,328.691647951145,74
749,650,273.327058556452,5618
749,651,310.648712408006,531
749,653,171.943871180317,2052
749,654,201.893686406847,68964
749,655,241.899178998193,151219
749,656,266.418133795475,63304
749,699,149.555036762592,21038
749,700,96.3852324537205,34902
749,701,94.2746237267725,66338
749,702,125.03608196531,177493
749,703,172.809931388423,202910
749,704,219.541006627446,179954
749,705,254.937187240638,78
749,747,116.401909693404,29
749,748,56.8019096934042,195
749,750,69.0857290802126,68593
749,751,237.114499104024,508
749,752,259.460525058163,766
749,753,303.147882015062,9
749,797,130.297311863386,1
750,553,522.154508182711,17
750,602,404.713325139007,222
750,607,280.145054224021,134
750,650,293.465208935657,12735
750,651,330.786862787211,934
750,653,142.349247453545,3446
750,654,159.891935590159,79793
750,655,190.898269179657,155698
750,656,206.339404725627,72959
750,699,192.175277547234,41052
750,700,126.251458160425,57178
750,701,81.0544130565479,93558
750,702,75.7946237267725,104892
750,703,111.218232443356,149349
750,704,150.455277547234,168857
750,705,185.851458160425,105
750,747,185.487638773617,183
750,748,125.887638773617,712
750,749,69.0857290802126,339
750,751,168.028770023812,356
750,752,190.37479597795,1184
750,753,234.06215293485,7
751,553,654.817166204908,101
751,554,639.015983161204,4
751,602,537.375983161204,662
751,607,297.554623726772,104
751,650,426.127866957854,8096
751,651,463.449520809408,688
751,653,214.354243262174,2449
751,654,202.59258527107,55203
751,655,206.091935590159,97239
751,656,206.091935590159,82741
751,699,328.584950637003,20188
751,700,262.661131250195,31909
751,701,206.223040943599,56020
751,702,149.784950637003,31751
751,703,113.691935590159,63824
751,704,108.081976544122,234072
751,705,101.486875387616,3018
751,749,237.114499104024,1
751,752,44.8819096934042,93291
751,753,101.683819386808,11129
752,553,677.163192159046,3
752,602,559.722009115343,35
752,607,313.355806770476,76
752,650,448.473892911992,2125
752,651,485.795546763546,194
752,653,237.518374580117,1340
752,654,225.756716589013,26506
752,655,221.893118633862,51734
752,656,216.269247453545,65098
752,699,350.930976591142,7208
752,700,285.007157204333,10895
752,701,228.569066897738,21240
752,702,172.130976591142,9722
752,703,135.219856180493,4857
752,704,111.817311863386,206640
752,705,82.8162926355349,35890
752,748,316.262434751567,1
752,751,44.8819096934042,15958
752,753,56.8019096934042,208641
752,754,110.805729080213,130
753,602,603.409366072242,16
753,607,332.667824268561,58
753,650,492.161249868892,1140
753,651,529.482903720446,95
753,653,281.205731537016,1158
753,654,266.418133795475,23242
753,655,251.0224004976,44189
753,656,235.58126495163,55298
753,699,394.618333548041,5453
753,700,328.694514161233,9186
753,701,272.256423854637,20573
753,702,215.818333548041,10559
753,703,174.368303511737,5339
753,704,135.219856180493,179000
753,705,85.9719355901587,37960
753,747,419.549791708467,2
753,748,359.949791708466,10
753,749,303.147882015062,4
753,751,101.683819386808,21748
753,752,56.8019096934042,211298
753,754,54.0038193868084,429
754,650,544.291561721914,5
754,653,327.715520788679,19
754,654,312.927923047138,709
754,655,289.967340373169,1866
754,656,273.013234951981,2698
754,699,446.748645401063,55
754,700,380.824826014255,128
754,701,324.386735707659,370
754,702,267.948645401063,183
754,703,220.878092763399,121
754,704,177.1907358065,39813
754,705,120.949589499097,12632
754,751,155.687638773617,966
754,752,110.805729080213,39888
754,753,54.0038193868084,569984
781,638,345.535437223536,9316
781,639,355.939843736313,5699
781,640,396.804768398449,1874
781,641,436.041813502327,71
781,685,220.955806770476,139431
781,686,223.183193998018,64247
781,687,266.418133795475,23278
781,733,105.389247453545,252413
781,734,126.300142136761,229396
781,735,171.861006627446,3841
781,782,65.9238193868084,27288
781,783,122.725729080213,1263
781,828,134.473127069188,66
781,829,69.2473528173493,953
781,830,93.8117098627255,1850
781,831,174.368303511737,3
782,638,344.825054224021,723
782,639,345.535437223536,92
782,640,372.783633008704,3
782,685,231.937311863386,10554
782,686,220.01849490709,32696
782,687,248.448877906605,4069
782,733,125.743871180317,120600
782,734,114.629247453545,376156
782,735,142.940423953478,14103
782,781,65.9238193868084,43851
782,783,56.8019096934042,228317
782,829,99.2495484670211,46
782,830,67.4919355901587,900
782,831,124.224438953302,246
783,685,249.613118633862,24
783,686,222.697311863386,370
783,733,158.022333646882,8135
783,734,124.806559316931,112887
783,735,133.109247453545,1855
783,781,122.725729080213,6484
783,782,56.8019096934042,243081
783,784,66.2876387736168,10
783,830,90.4914581604253,3634
783,831,101.64,9897
783,832,164.57849490709,35
783,879,236.623871180317,8
783,880,244.926559316931,1
784,733,222.436464886713,1
784,781,189.013367853829,35
784,782,123.089548467021,3931
784,783,66.2876387736168,144899
784,830,131.483819386808,706
784,831,85.1409055227615,147146
784,832,124.806559316931,85672
784,879,215.462626225033,841
784,880,207.029247453545,101
786,738,49.8300409539631,7760
786,739,97.4003829214023,2449
786,785,53.64,279
786,787,72.2476387736169,357584
786,835,144.459856180493,97459
786,836,186.92209286224,259587
786,837,234.695942285353,19742
786,838,286.55628417468,7
786,884,259.444295133795,173
786,885,316.994903860743,734
787,738,93.8117098627255,21
787,739,103.514623726772,1732
787,786,72.2476387736169,164
787,835,92.4,71377
787,836,127.499288407508,432706
787,837,166.195318579309,103854
787,838,218.055660468636,873
787,884,202.475806770476,2357
787,885,257.572099406011,12961
787,886,294.302742543151,303
796,650,352.085136131947,2
796,653,300.499677950794,44
796,654,334.540019996345,1945
796,655,374.545512587691,7403
796,656,396.038527634536,3751
796,699,230.195806770476,36
796,700,204.217311863386,297
796,701,222.830430497249,21786
796,702,256.16944567959,135611
796,703,302.430325227484,70844
796,704,347.287892932721,25112
796,747,126.797961544297,1625
796,748,110.88,179468
796,749,132.646333589498,371250
796,750,196.832615385487,61733
796,751,364.861385409299,3
796,752,387.207411363437,5
796,797,50.8419096934042,86708
796,843,129.371484135292,14
796,844,111.817311863386,339
796,845,126.797961544297,78
797,653,302.241183043704,1
797,654,327.282366087407,56
797,655,367.287858678753,342
797,656,388.780873725598,231
797,700,219.081183043704,6
797,701,224.571935590159,7791
797,702,248.911791770652,38777
797,703,295.172671318546,9253
797,704,340.848344387587,2106
797,747,163.372886284546,12
797,748,130.072810998503,49380
797,749,130.297311863386,362154
797,750,190.393066840353,24335
797,796,50.8419096934042,74851
797,844,115.802544317107,203
797,845,103.514623726772,4115
828,685,342.26058776933,1110
828,686,353.11741144155,924
828,687,400.891260864663,19
828,733,228.330239180008,63999
828,734,260.773269205948,30935
828,735,304.460626162848,72
828,781,134.473127069188,269930
828,782,180.255277547234,143767
828,783,230.733367853829,7140
828,829,81.0057290802126,113980
828,830,146.565729080213,27261
828,831,233.895277547234,4927
828,832,308.040765842805,2
828,874,183.417187240638,1
828,875,146.393127069188,195
828,876,69.2473528173493,3762
828,879,349.478795920566,1
829,638,414.782790040885,78
829,639,423.674226678444,2
829,685,289.385054224021,14361
829,686,292.430546815367,7061
829,687,331.126576987168,488
829,733,173.81849490709,129987
829,734,191.008585328454,96065
829,735,234.695942285353,320
829,781,69.2473528173493,199928
829,782,99.2495484670211,372975
829,783,149.727638773617,64856
829,784,197.043819386808,2
829,828,81.0057290802126,642
829,830,71.8838193868084,91812
829,831,159.213367853829,30846
829,832,233.3588561494,46
829,879,274.796886227162,233
829,880,293.870490726083,5
830,638,412.31698981418,15
830,685,297.554623726772,6099
830,686,287.510430497249,3726
830,687,315.122708132959,61
830,733,187.611935590159,101987
830,734,182.121183043704,75697
830,735,209.614254179832,77
830,781,93.8117098627255,75896
830,782,67.4919355901587,382581
830,783,90.4914581604253,239716
830,784,131.483819386808,367
830,829,71.8838193868084,43
830,831,87.3295484670211,139553
830,832,161.475036762592,2399
830,878,200.445826045347,1
830,879,202.913066840353,5688
830,880,221.986671339275,618
830,927,308.302314293898,1
831,685,351.253118633862,4
831,686,324.337311863386,6
831,733,249.150204769815,6152
831,734,226.446559316931,3835
831,781,174.368303511737,12970
831,782,124.224438953302,158115
831,783,101.64,173885
831,784,85.1409055227615,68384
831,830,87.3295484670211,10461
831,832,74.1454882955709,85600
831,833,123.453367853829,64
831,878,134.970946476725,540
831,879,134.983871180317,129781
831,880,143.286559316931,39755
831,881,175.92667563505,24
831,927,240.373118633862,2745
831,928,250.417311863386,85
832,733,320.269753314949,306
832,734,289.385054224021,137
832,781,248.513791807307,2300
832,782,195.343987498436,47903
832,783,164.57849490709,84413
832,784,124.806559316931,97598
832,830,161.475036762592,3449
832,831,74.1454882955709,467626
832,833,56.8019096934042,50158
832,878,138.171458160425,561
832,879,112.482292614806,130632
832,880,85.9719355901587,44846
832,881,104.807127089916,4265
832,882,137.295559363951,6
832,926,265.154073624025,1
832,927,206.339404725627,4576
832,928,200.601183043704,357
833,782,237.518374580117,44
833,783,201.39586699931,220
833,784,159.987720681543,104
833,830,210.782916320851,25
833,831,123.453367853829,11359
833,832,56.8019096934042,86581
833,879,159.213367853829,1339
833,880,104.309307682379,16401
833,881,84.0973118633863,309262
833,882,99.6600819079262,7711
835,787,92.4,58
835,836,51.2057290802126,286933
835,837,113.967638773617,306776
835,838,182.689548467021,44808
835,884,115.802544317107,22489
835,885,173.353153044055,272132
835,886,223.700525058163,61798
835,887,277.434374481276,84
835,933,249.150204769815,1
835,934,291.729219952156,2
836,787,127.499288407508,4
836,835,51.2057290802126,8
836,837,62.7619096934042,449754
836,838,131.483819386808,136195
836,884,75.7946237267725,9190
836,885,130.072810998503,261242
836,886,174.368303511737,110545
836,887,226.228645401063,948
836,933,210.77849490709,36
836,934,248.448877906605,218
836,935,300.96275760036,1
837,836,62.7619096934042,5668
837,838,68.7219096934042,451024
837,884,81.0544130565479,96
837,885,112.754623726772,64478
837,886,132.646333589498,148205
837,887,178.45479597795,4267
837,933,195.914623726773,1
837,934,220.01849490709,14
838,837,68.7219096934042,10485
838,885,129.122574431524,503
838,886,112.754623726772,40549
838,887,132.646333589498,35223
838,888,178.45479597795,580
838,935,237.561183043704,2
842,700,345.535437223536,10
842,701,379.692557769681,54
842,702,424.440467442357,1
842,747,233.007742360635,27719
842,748,258.742968270585,16271
842,749,299.404385477047,353
842,750,366.616607023473,1
842,796,172.809931388423,98104
842,797,213.581006627446,92
842,843,65.56,283559
842,844,125.16,34903
842,845,190.72,13
842,889,125.03608196531,6
842,890,111.817311863386,34
842,891,118.376066908102,23
842,892,161.814514161233,2
843,701,351.383809268737,73
843,702,385.540929814882,22
843,747,222.697311863386,14437
843,748,232.070430497249,29091
843,749,262.01781772479,4740
843,750,326.204099520779,7
843,796,129.371484135292,462504
843,797,153.641529228806,9705
843,842,65.56,387
843,844,59.6,211683
843,845,125.16,1662
843,890,131.945006726287,1
843,891,102.577311863386,739
843,892,118.376066908102,501
844,701,334.647742360635,182
844,702,359.805703904932,120
844,703,406.066583452827,1
844,747,230.195806770476,22
844,748,222.697311863386,22669
844,749,240.373118633862,16010
844,750,300.46887361083,66
844,796,111.817311863386,516537
844,797,115.802544317107,109476
844,842,125.16,1
844,843,59.6,4954
844,845,65.56,129163
844,892,101.64,47
844,893,114.04066473812,45
845,701,326.211935590159,1
845,748,231.133118633862,140
845,749,231.937311863386,93
845,796,126.797961544297,29160
845,797,103.514623726772,93637
845,843,125.16,3
845,844,65.56,28321
845,892,120.949589499097,344
845,893,92.4,25802
845,894,124.224438953302,475
874,733,395.246396275136,2156
874,734,429.202396176295,879
874,781,310.39628417468,36488
874,782,363.672464787872,12849
874,783,414.150555094467,40
874,828,183.417187240638,392263
874,829,264.422916320851,10004
874,830,329.982916320851,951
874,831,417.312464787872,34
874,875,50.8419096934042,113472
874,876,150.091458160425,28469
874,923,115.566559316931,27635
875,733,369.463381306404,1
875,781,277.119239070803,1333
875,782,326.648404616421,48
875,828,146.393127069188,51666
875,829,227.3988561494,485
875,830,292.9588561494,7
875,874,50.8419096934042,170046
875,876,113.067397988975,5832
875,923,104.451935590159,19093
875,970,231.605088634213,1
876,686,417.825854633243,2
876,733,297.577591997357,2770
876,734,325.481712397642,605
876,781,199.181570260881,63048
876,782,237.469690603782,15450
876,783,287.947780910377,171
876,828,69.2473528173493,775393
876,829,138.220142136761,29098
876,830,203.780142136761,2170
876,831,291.109690603782,66
876,874,150.091458160425,1182
876,875,113.067397988975,4387
878,782,244.333942248698,99
878,783,234.156630385311,326
878,784,217.085912249049,397
878,830,200.445826045347,17
878,831,134.970946476725,34919
878,832,138.171458160425,54400
878,833,188.649548467021,517
878,879,42.0838193868084,604172
878,880,110.805729080213,187645
878,881,179.527638773617,1298
878,926,163.521976544122,39
878,927,121.994623726772,195081
878,928,159.784213225869,33113
878,974,240.489897134456,101
878,975,232.874623726772,268
878,976,288.090122861889,1
879,781,289.951821885069,35
879,782,246.801183043704,3724
879,783,236.623871180317,9460
879,784,215.462626225033,14013
879,830,202.913066840353,555
879,831,134.983871180317,148814
879,832,112.482292614806,175243
879,833,159.213367853829,9330
879,878,42.0838193868084,476
879,880,68.7219096934042,526079
879,881,137.443819386808,41576
879,926,157.210690634874,14
879,927,105.389247453545,109227
879,928,127.499288407508,36437
879,929,168.206107862065,1
879,974,234.178611225208,124
879,975,220.01849490709,441
879,976,265.860875408344,1
880,781,309.02542638399,5
880,782,263.420471451212,477
880,783,244.926559316931,1131
880,784,207.029247453545,1682
880,830,221.986671339275,108
880,831,143.286559316931,36292
880,832,85.9719355901587,185721
880,833,104.309307682379,53120
880,878,110.805729080213,2
880,879,68.7219096934042,7738
880,881,68.7219096934042,337040
880,882,113.603819386808,189
880,927,130.386634602974,295
880,928,114.629247453545,338
880,929,140.474623726773,34
881,782,300.151114588352,214
881,783,268.567516633202,618
881,784,227.159370315434,722
881,830,263.256224102071,55
881,831,175.92667563505,30561
881,832,104.807127089916,137416
881,833,84.0973118633863,177559
881,878,179.527638773617,1
881,879,137.443819386808,1718
881,880,68.7219096934042,107186
881,882,44.8819096934042,66187
881,927,183.417187240638,2
881,928,137.295559363951,1
881,929,141.886333589498,47
884,836,75.7946237267725,1560
884,837,81.0544130565479,24792
884,838,132.211458160425,53598
884,885,59.0635786021666,434619
884,886,120.291458160425,493749
884,887,189.013367853829,37276
884,888,257.735277547234,215
884,933,134.983871180317,2157
884,934,175.92667563505,33364
884,935,237.518374580117,2772
885,836,130.072810998503,1
885,837,112.754623726772,1054
885,838,129.122574431524,9630
885,884,59.0635786021666,39
885,886,68.7219096934042,581650
885,887,137.443819386808,74306
885,888,206.165729080213,282
885,933,83.16,8490
885,934,118.376066908102,243877
885,935,178.45479597795,93612
885,936,232.188645401063,27
885,982,271.021832724615,14
885,983,265.292667178996,38
886,837,132.646333589498,609
886,838,112.754623726772,20122
886,885,68.7219096934042,3100
886,887,68.7219096934042,621217
886,888,137.443819386808,99998
886,889,203.003819386808,920
886,933,100.222815216166,24
886,934,93.3373118633862,29470
886,935,132.646333589498,162257
886,936,178.45479597795,3544
886,937,229.026735707659,1
886,982,244.926559316931,2
886,983,237.561183043704,9
887,837,178.45479597795,7
887,838,132.646333589498,1975
887,842,234.259096934042,3274
887,843,299.819096934042,3
887,885,137.443819386808,37
887,886,68.7219096934042,13856
887,888,68.7219096934042,539545
887,889,134.281909693404,204692
887,890,203.003819386808,6272
887,891,265.401909693404,4
887,934,111.218232443356,14
887,935,112.754623726772,1293
887,936,132.646333589498,246
887,937,171.545871216973,99
888,838,178.45479597795,7
888,842,171.861006627446,152580
888,843,237.421006627446,14983
888,844,297.021006627446,4
888,886,137.443819386808,596
888,887,68.7219096934042,7250
888,889,65.56,458144
888,890,134.281909693404,166156
888,891,196.68,5624
888,935,129.122574431524,10
888,936,112.754623726772,522
888,937,124.224438953302,21
889,796,297.846013353734,102
889,842,125.03608196531,273796
889,843,171.861006627446,350372
889,844,231.461006627446,20838
889,888,65.56,6826
889,890,68.7219096934042,297723
889,891,131.12,57410
889,892,196.68,1647
889,936,136.031499192501,148
889,937,112.754623726772,128
890,796,261.31649086158,14088
890,797,285.586535955093,1
890,842,111.817311863386,73242
890,843,131.945006726287,600322
890,844,172.809931388423,268874
890,845,234.622916320851,68
890,889,68.7219096934042,788
890,891,68.7219096934042,129681
890,892,134.281909693404,49508
890,893,203.003819386808,54
891,796,224.585847724439,8115
891,797,236.752133816203,18
891,842,118.376066908102,1033
891,843,102.577311863386,136459
891,844,120.949589499097,419329
891,845,165.901006627446,4482
891,889,131.12,2
891,890,68.7219096934042,4758
891,892,65.56,421043
891,893,134.281909693404,7040
892,796,213.457311863386,2925
892,797,211.715806770476,40
892,842,161.814514161233,2
892,843,118.376066908102,2941
892,844,101.64,410522
892,845,120.949589499097,74548
892,890,134.281909693404,7
892,891,65.56,16424
892,893,68.7219096934042,138066
892,894,122.361909693404,28
893,796,212.653118633862,4976
893,797,195.914623726773,174
893,843,156.779096934042,1481
893,844,114.04066473812,308901
893,845,92.4,228848
893,891,134.281909693404,32
893,892,68.7219096934042,141274
893,894,59.9638193868084,30337
894,796,251.0224004976,2
894,843,216.742916320851,4
894,844,164.636946455996,8320
894,845,124.224438953302,10975
894,892,122.361909693404,11764
894,893,59.9638193868084,677471
923,781,378.298753205744,8
923,828,247.572641204129,6925
923,829,328.578370284342,5
923,874,115.566559316931,91411
923,875,104.451935590159,51367
923,876,214.246912123916,415
923,970,137.295559363951,24129
923,971,164.57849490709,1305
924,828,238.901836864165,154
924,874,130.386634602974,28702
924,875,97.6557549769671,16296
924,876,205.576107783952,9
924,923,65.9238193868084,1167165
924,970,191.978333548041,4194
924,971,210.878314351282,378
926,1023,184.8,370
926,878,163.521976544122,2
926,879,157.210690634874,2856
926,880,190.714273376591,1282
926,881,243.744826014255,1
926,927,60.3276387736169,337504
926,928,119.563819386808,50133
926,929,152.161909693404,1
926,970,356.984826014255,3
926,971,284.37336785383,154
926,972,206.893367853829,12399
926,973,135.373367853829,167844
926,974,76.9679205903342,374841
926,975,77.669247453545,141393
926,976,151.113408885905,1848
927,1023,229.25849490709,55
927,783,342.013118633862,3
927,784,318.397557587165,1
927,831,240.373118633862,426
927,832,206.339404725627,1303
927,833,234.695942285353,7
927,879,105.389247453545,86524
927,880,130.386634602974,117872
927,881,183.417187240638,440
927,926,60.3276387736169,432
927,928,71.8838193868084,344811
927,929,117.129548467021,103
927,972,267.221006627446,828
927,973,195.701006627446,26105
927,974,137.295559363951,82232
927,975,114.629247453545,53109
927,976,166.095499135117,2350
928,784,321.65849490709,1
928,831,250.417311863386,433
928,832,200.601183043704,1386
928,833,209.614254179832,7
928,879,127.499288407508,68480
928,880,114.629247453545,179205
928,881,137.295559363951,2393
928,882,162.739096934042,1
928,926,119.563819386808,1
928,927,71.8838193868084,96874
928,929,45.2457290802126,37286
928,973,254.937187240638,10
928,974,183.417187240638,305
928,975,130.386634602974,796
928,976,157.210690634874,15105
929,879,168.206107862065,2187
929,880,140.474623726773,4580
929,881,141.886333589498,5
929,927,117.129548467021,6088
929,928,45.2457290802126,985834
929,975,147.293367853829,74
929,976,157.976931398788,43772
933,884,134.983871180317,1
933,885,83.16,117642
933,886,100.222815216166,86262
933,887,153.25336785383,6362
933,888,215.651458160425,135
933,934,65.9238193868084,504535
933,935,135.009548467021,109759
933,936,203.731458160425,155
933,982,208.049615317739,101
933,983,202.32044977212,315
934,885,118.376066908102,530
934,886,93.3373118633862,271
934,887,111.218232443356,26932
934,888,162.375277547234,51879
934,889,227.935277547234,3801
934,890,290.33336785383,10
934,933,65.9238193868084,7148
934,935,69.0857290802126,760467
